INDEX_CHAT;TEXT;POLARITY;AVERAGE;LABEL
1311780790464901120;b'Hoy en #MedellinConectaTV , conoceras como el #MetroDeLa80 logro su financiamiento . Tambien te mostraremos lo https://t.co/fcyP9Ic8bD';1;1.0;Positivo
1311780117035855873;b' Tenemos una cita! Del 2 al 11 de octubre llega la 14. Fiesta del Libro y la Cultura a los hogares de Medellin. https://t.co/WD21bxNr0K';1;1.0;Positivo
1311757373510385664;b'#MedellinMeCuida En los momentos mas dificiles de la pandemia comprendimos la importancia de las actividades y serv https://t.co/fQ7SCPkf7o';1;0.5;Negativo
1311756810760712199;b'Reconocemos las #FormasDeLaEmpatia. \nEste galardon es para las servidoras publicas, lideresas comunitarias y ciudad https://t.co/frQtoKlZ9r';1;1.0;Positivo
1311756155018936320;b'Sigue el enlace y conoce los principales proyectos en los que se invertira el proximo ano  https://t.co/Tpqfa0XOX6. \n#MedellinFuturo ';1;1.0;Positivo
1311753075342872586;b'#TodoVaAEstarBien \nNo es hora de bajar la guardia, te cuidas, te cuido, nos cuidamos. La vida no se detuvo, debemos https://t.co/d3QGjx7mGX';0;0; 
1311747711738077184;b'Procura realizar limpieza de rejas, alcantarillas o desagues durante las lluvias. #TemporadaDeLluvias https://t.co/y4hU5O09zg';1;0.6666666666666666;Positivo
1311745168761028610;b'#MedellinFuturo se la juega por la educacion. Entendiendo la compleja situacion economica que afrontamos debido al https://t.co/cHf6QkLS7D';1;0.5;Negativo
1311744805379231745;b'#MedellinFuturo \nEn este periodo se radicara el Presupuesto General Anual, que para 2021 sera de $5.93 billones . https://t.co/lsngyHEW5N';0;0; 
1311744801604284417;b'#MedellinFuturo \nNuestro alcalde @QuinteroCalle instalo las sesiones ordinarias del @ConcejoMedellin, que reabrio https://t.co/rlz2nDjgPE';1;1.0;Negativo
1311739771983716353;b'A traves de la Secretaria de Infraestructura Fisica, adelantamos obras de mitigacion en vias, andenes, escalas y pa https://t.co/LFb7da6knR';1;1.0;Positivo
1311727580492562432;b'Solo hasta manana estara abierta la convocatoria para la version numero 17 del Concurso #CapitalSemilla.\n50 emprend https://t.co/UZVBtnu5Zf';1;1.0;Positivo
1311710696065961986;b'Este ano #MedellinEnLaCabeza  regresa con 10 rutas y 35 recorridos por escenarios patrimoniales, culturales, artist https://t.co/ZpozLzRJwV';1;1.0;Negativo
1311710693922570245;b'#HabitatJoven\n Quieres recorrer la ciudad, conocer sus historias y aprender sobre lo que nos rodea? Llego el https://t.co/PpTVsnWosQ';1;1.0;Positivo
1311695870232911874;|b'#ComprasPublicas || Estamos en proceso de seleccion de los proveedores para mantenimientos menores de las sedes soci https://t.co/SRgfAoWrYt'|;0;0; 
1311693709654851584;b'#Ecociudad\nLa bicicleta es una excelente opcion para movilizarnos , tiene grandes beneficios para la salud y https://t.co/9d1yMAaHcJ';1;1.0;Positivo
1311686522018713601;b'Quieres saber como esta la calidad del aire de nuestra region? Te compartimos el mas reciente informe del https://t.co/jbVVXa3BOe';1;0.5;Negativo
1311686313930821635;b'Hemos iniciado la segunda temporada de lluvias del ano  y nuestro Equipo del @DAGRDMedellin tiene activos todos l https://t.co/NjdyOQWbKJ';0;0; 
1311675512046133251;b'Compartimos el #ReporteCOVID19Medellin con los datos actualizados al 30 de septiembre.\n\nCasos nuevos: 534\nCasos con https://t.co/n7YqnAIdiD';1;0.6666666666666666;Positivo
1311673080985587715;b'Desde que creamos el instrumento de financiacion que busca el mejoramiento del paisaje de Medellin, nuestra https://t.co/SO36Of94Ql';1;1.0;Positivo
1311673077789601794;b'#MedellinFuturo \nCon mas de 145 visitas tecnicas y 20 encuentros de sensibilizacion, acompanamos a los comerciante https://t.co/lpVW7beZ9l';0;0; 
1311664475150315523;b'En el Pacto por la Calidad del Aire trabajamos con diferentes organizaciones y empresas, con quienes hacemos mesas https://t.co/duOG24otwI';1;0.6666666666666666;Positivo
1311664161517006849;b'Hemos sembrado mas de 60.000 arboles, ademas hacemos mantenimiento de zonas, corredores y muros verdes y adelantam https://t.co/1zD9zEN0Wy';0;0; 
1311663577372082182;b'La contingencia atmosferica nos invita a todo a aportar, desde la Administracion Municipal tenemos estrategias com https://t.co/N5Xb9aGo6J';0;0; 
1311660562770620416;b'Hay una situacion de desempleo en la juventud, lo que los impulsa a buscar opciones, por eso hasta manana en https://t.co/t45CO6gRTL';1;1.0;Negativo
1311659917720215558;b'Medellin en la cabeza es una estrategia de apropiacion del  espacio publico, en el que lo jovenes construyen sus a https://t.co/zbnmBDelVP';1;1.0;Positivo
1311659534960607232;b'La Secretaria de la Juventud se transformo para fortalecer su sistema de atencion y proteccion, buscando que la ci https://t.co/9ex9a2RIfN';1;1.0;Positivo
1311659224439484416;b'Sonamos una ciudad con #UnMejorAire y una movilidad segura y accesible.  Construiremos una #Ecociudad que se mu https://t.co/tKEPsMpeA8';1;1.0;Positivo
1311652361501388802;b'#AlAire. Hoy en #MedellinConecta Radio  hablamos de proyectos, estrategias y transformacion de la Secretaria de la https://t.co/xethk580Sh';0;0; 
1311642407507824641;b'Proyectos, estrategias y transformacion de la Secretaria de la Juventud y acciones para mejorar la calidad del aire https://t.co/BEWFGme9oj';1;0.5;Positivo
1311636986533277701;b'Conectar con sentido es disenar espacios de pedagogia social para informar, educar y comunicar sobre el uso del int https://t.co/O2J0jhjcfZ';1;1.0;Positivo
1311484354128994305;b'Te recordamos los mecanismos de atencion para la atencion a casos de violencia:\nLinea 123 Agencia Mujer .\nHogares https://t.co/NZH5uWmQAe';1;1.0;Positivo
1311484297543589891;b'Durante el Consejo de Seguridad Publica para las Mujeres, nuestro alcalde @QuinteroCalle convoco a los rectores de https://t.co/jp79Lx6slN';1;1.0;Positivo
1311474744932405248;b' Ampliamos las inscripciones para el Premio de Periodismo Alcaldia de Medellin, hasta el viernes 2 de octubre de https://t.co/KmNMELGZCW';1;1.0;Positivo
1311471190138073089;b'Esta nueva unidad de trabajo esta integrada por cinco funcionarios que son enlaces directos con los corregimientos https://t.co/IVDOMS13xc';1;1.0;Positivo
1311471149948301312;b'Con el proposito de continuar fortaleciendo la gestion rural, creamos la Unidad de Articulacion y Seguimiento de la https://t.co/jychn3Dq4N';1;1.0;Positivo
1311464795028193280;b'Hoy reconocemos la labor de esas personas que permiten compartir informacion y conocimiento a traves de otros lengu https://t.co/3nwSvXS5CR';1;1.0;Positivo
1311464395751514112;b'Sabias que el Plan Piloto Wiener y Sert propuso canalizar el rio Medellin, articular la ciudad en torno a el, reor https://t.co/BySN4Hf6Gv';1;1.0;Positivo
1311461701959716864;b'#ElINDERSeSiente\nBuenas noticias! Los ninos y ninas regresan a las Ludotekas, pues ya comenzo su reapertura gradua https://t.co/bPfGM2ntfv';1;0.5;Positivo
1311457733737095168;b'RT @plazamayormed: Con la firma del contrato para el estudio de perfectibilidad del #HotelPlazaMayor, hoy damos inicio a un sueno que empez';0;0; 
1311457704456720384;b'Amplia la informacion aqui: https://t.co/LiZB6A2BQL.';1;1.0;Positivo
1311457702212767744;|b'#ValleDelSoftware || De la mano de @SapienciaMed y en alianza con el @cta_co, abrimos las inscripciones a los Premio https://t.co/TC7B5QO2Bn'|;1;1.0;Positivo
1311455612098748417;b'La programacion e informacion acerca de las peliculas, los encuentros con personajes del cine colombiano y destacad https://t.co/vZqjE9EhRG';1;1.0;Positivo
1311455604796514304;|b'#NosMueveLaCultura || Nos sumamos a la Temporada Cine Crea Colombia , organizada por @mincultura y @Proimagenes, en https://t.co/qVaZR8ql2x'|;0;0; 
1311454313080913920;|b'#MedellinMeCuida || Han sido tiempos extranos y complejos, en los que hasta la manera de educarnos cambio, reemplaza https://t.co/XJzh83ZiCi'|;1;0.5;Negativo
1311452215509422080;b'RT @JuventudMed:  Potencia tus ideas de negocio con la convocatoria Jovenes 4.0: Emprendiendo Ideas \n\n Inscribete a la formacion que t';1;1.0;Negativo
1311452093987815427;b'#MedellinMeEnamora \nEn esta mitad de semana te invitamos a hacer una pausa y a apreciar la magia de nuestra ciuda https://t.co/3gZQQCOgMu';1;0.6666666666666666;Positivo
1311451163406065667;b'Buscamos una #TransformacionEducativa que le apueste a los nuevos retos de ciudad y forme talentos para la industri https://t.co/laYLwbHFnJ';1;1.0;Positivo
1311438922002694150;b'Los habitantes de las comunas 12 y 13 disfrutan de un nuevo espacio publico, rodeado de arboles y zonas verdes. Con https://t.co/0rOgNdgcrZ';1;0.6000000000000001;Positivo
1311436933843873792;b'En este lugar se respira cultura, patrimonio e historias con aroma a cafe. Has visto su renovacion? Te invitamos a https://t.co/57jLVvxhtb';1;1.0;Positivo
1311436579404230656;b'Los creadores de Medellin hacen de nuestra ciudad lo que es! Con su ingenio y\ncreatividad hacen que cada dia tenga https://t.co/5j4BriiWUB';1;1.0;Positivo
1311434508915421187;b'https://t.co/WgN7fOhxDS';0;0;Neutro
1311434501315231746;b'Queremos que nuestra #MedellinFuturo garantice la conexion a Internet a cada uno de sus ciudadanos.\nEn el  del Pla https://t.co/3OUnMOjc11';0;0; 
1311426241497571328;b'Nuestro alcalde @QuinteroCalle clausuro las sesiones extraordinarias del @ConcejoMedellin, y agradecio la aprobacio https://t.co/OrbvNz6nFa';1;1.0;Positivo
1311425357967486981;b'Con buenas practicas de conduccion tambien contribuyes a tener #UnMejorAire. Si cambias la forma en que conduces tu https://t.co/nx1ypvyvzx';1;1.0;Positivo
1311413676105228289;b"#MedellinMeEnamora\nSabes que es 'Juniniar'? Nosotros queremos ponerlo de moda nuevamente. Acompananos a conocer la https://t.co/j0VchwQdcb";1;1.0;Positivo
1311406815968624646;b'Hoy nos tomamos el @AeropuertoMDE Internacional Jose Maria Cordoba de Rionegro, para decirle a migrantes e inmigran https://t.co/Igaycu5MaA';1;1.0;Positivo
1311405417000587274;b'Te invitamos a conversar con nosotros, sobre las acciones que fomentan el buen trato y a reflexionar sobre la impor https://t.co/SvZcJEUX0M';1;1.0;Positivo
1311401718895251456;b'Saber como y cada cuanto hacer actividad fisica, nos ayuda a fortalecer nuestra salud de forma integral  . An https://t.co/xa7UroK865';1;1.0;Positivo
1311379195184979969;b'Eres una persona con discapacidad y quieres formar parte del Comite de Accesibilidad Provisional del Municipio de https://t.co/wrvSPUxcgp';0;0; 
1311370145638617088;b'En Medellin generamos espacios de participacion e inclusion para las personas con discapacidad. Si perteneces a est https://t.co/sFq7psQ6DH';1;1.0;Positivo
1311362657086312452;b'El Parque Bolivar es sin duda uno de los mas emblematicos de Medellin. Sabes cuando fue inaugurado? Te contamos so https://t.co/gfh0FwH3c6';1;1.0;Negativo
1311337257224343564;b'Para tener un mejor futuro no necesitas apoderados ni recomendaciones! Las inscripciones a #BecasTecnologias son G https://t.co/HsmzgHaZ66';1;0.6000000000000001;Positivo
1311337112617324544;b'Estar informados nos ayuda a tomar decisiones a tiempo para cuidar la salud de nuestra ciudadania y tener https://t.co/T0NiMSm3KS';1;1.0;Positivo
1311335001695248386;b'#MejorEnFamilia\nPara lograr una buena convivencia en la familia, debemos permitir que todos los integrantes compart https://t.co/FXTFL9Ox1O';1;1.0;Positivo
1311334841397456896;b'Convertir a Medellin en una #Ecociudad es una tarea de todos, con pequenos cambios respiraremos #UnMejorAire.\nQuie https://t.co/Tp7KLBUoMI';1;0.5;Negativo
1311333503544496129;b'#ComprasPublicas\nIniciamos el proceso de seleccion de los proveedores para el servicio de interventoria a la constr https://t.co/S2iInpP8Rl';0;0; 
1311332247337922564;b'#MedellinMeCuida\nCompartimos el #ReporteCOVID19Medellin con los datos actualizados al 29 de septiembre.\n\nCasos nuev https://t.co/BtZjO8eXCw';1;1.0;Positivo
1311330896469950466;b'@plazamayormed @AgenciaAPPMed @acimedellin @victorhzapata @LopezLedys @BureauMedellin @QuinteroCalle https://t.co/n0IWmFjsyJ';0;0; 
1311326492907974656;b'@plazamayormed @AgenciaAPPMed @acimedellin @victorhzapata @LopezLedys @BureauMedellin @QuinteroCalle https://t.co/WypZSY3HBV';0;0; 
1311323353416970241;b'@plazamayormed @AgenciaAPPMed @acimedellin @victorhzapata @LopezLedys @BureauMedellin @QuinteroCalle https://t.co/mm3WZ1rTZS';0;0; 
1311322146338148352;b'@plazamayormed @AgenciaAPPMed @acimedellin @victorhzapata @LopezLedys @BureauMedellin @QuinteroCalle https://t.co/18TwUfFLQk';0;0; 
1311320561851813888;b'@plazamayormed @AgenciaAPPMed @QuinteroCalle @victorhzapata @AlejandroAriasG @oscarhurtadop Nos llena de alegria es https://t.co/WOB0E40seH';1;1.0;Positivo
1311302231778562049;b'Actualmente estamos formando a los usuarios de forma semipresencial y quienes hagan parte de los programas de la S https://t.co/HgKZ0OsfN0';0;0; 
1311301416359809025;b'La escuela forma en competencias basicas, ciudadanas y laborales, como convivencia, resolucion de conflictos, mane https://t.co/XGjcGQVkSI';1;0.5;Positivo
1311300598445363205;b'La Escuela para la Inclusion es un proyecto que a traves de la capacitacion en artes y oficios busca que personas https://t.co/9YWwETVnpI';1;1.0;Negativo
1311297635677073408;b'Alrededor de 18.000 metros cuadrados de espacio publico, nuevas vias para la movilidad peatonal y otras intervenci https://t.co/VsUrAhPTF6';1;1.0;Positivo
1311297218196930561;b'Por esta obra se hara el cierre de la calle Colombia desde el Diamante, lo que implica el cambio en al menos 15 ru https://t.co/Hz9KRZyOic';1;1.0;Negativo
1311296751366803456;b'Con la firma del Confis entre el presidente @IvanDuque y el alcalde @QuinteroCalle, tenemos asegurada la cofinanci https://t.co/1mJQ1kguIx';1;1.0;Positivo
1311291385107173382;b'Ya estamos #AlAire en #MedellinConecta Radio , hoy hablamos de la reapertura de la Escuela para la Inclusion y el https://t.co/SR8H3CNekl';0;0; 
1311291128772263937;b'En este reto, en el que seremos representantes de nuestro continente, expondremos sobre nuestra transformacion tecn https://t.co/8oIhVtdGcV';0;0; 
1311291126964420609;b'#Ecociudad\n\nEstamos felices!\nNuestra ciudad fue elegida por la Comision Europea, como inspiradora para la transfor https://t.co/Ghq5J7fLBy';1;1.0;Positivo
1311281300704296966;b'Escucha de 8:00 a 9:00 de la manana #MedellinConecta Radio , y conoce todo sobre la reapertura de la Escuela para https://t.co/81lKxZ3mio';1;0.5;Positivo
1311274598365831169;b'Esta historia tendria un final feliz si Rin Rin Renacuajo hubiera hecho caso. Quedate en casa, lavate las manos con https://t.co/cULyp7LlSl';1;0.8;Negativo
1311120554221600768;b'RT @JuventudMed: Las palabras para expresarnos son infinitas! Que otro termino utilizas para manifestar cansancio mental o fisico';1;0.5;Positivo
1311105858634420225;b'https://t.co/maxXJELNWI';0;0;Neutro
1311105831665127424;b'#Ecociudad\n Nuestro compromiso es trabajar por un #UnMejorAire para Medellin y la region, los peatones y biciusuar https://t.co/RBDZ10Ihd4';1;1.0;Positivo
1311103195163299841;b'#TodoVaAEstarBien \nGracias a nuestras personas mayores por su paciencia en estos tiempos. Sabemos que ha sido compl https://t.co/OV6hHAntsd';1;0.6666666666666666;Positivo
1311099284754964482;b'#TodoVaAEstarBien \nTuvimos que aprender y seguiremos aprendiendo sobre el autocuidado, las normas de bioseguridad l https://t.co/YYoQb4YK7i';0;0; 
1311097866883141633;b'Para respirar #UnMejorAire debemos trabajar juntos, por eso nos unimos a la campana del @Areametropol, para mejorar https://t.co/S84F8FRhMD';1;1.0;Positivo
1311090654781550593;b'En total ejecutaremos $98.000 millones en el proximo ano escolar, promoviendo la permanencia de ninos, ninas, adole https://t.co/fEPviOwByE';0;0; 
1311090647496089600;b'Gracias a la aprobacion de vigencias futuras por $50.000 millones por parte del @ConcejoMedellin, podremos garantiz https://t.co/AZgdWE3hJ1';1;0.6000000000000001;Positivo
1311085851053522945;b' Estas buscando trabajo? Nosotros buscamos tu talento para conectarlo con las oportunidades laborales de la ciuda https://t.co/wVvPbFI8oF';1;1.0;Positivo
1311072706096496647;b'Jovenes en el #ValleDelSoftware.\nPotencia tus ideas de negocio con la convocatoria Jovenes 4.0, una estrategia que https://t.co/PRhGl81PIm';1;1.0;Negativo
1311068866206928901;b'El @ICFEScol amplio hasta el 5 de octubre el plazo para el recaudo ordinario. En total aportaremos $700 millones pa https://t.co/ReQFQ0u233';1;0.5;Positivo
1311068863652651012;b'La #TransformacionEducativa en Medellin no para ! Las Pruebas Saber 11 seran gratis para los estudiantes de coleg https://t.co/2YiCQxm23u';1;1.0;Positivo
1311067436167442432;b'El @ICFEScol amplio hasta el 5 de octubre el plazo para el recaudo ordinario. En total aportaremos $700 millones pa https://t.co/ig35ddpilX';1;0.5;Positivo
1311047888051548160;b'#Ecociudad\nDesde la Alcaldia de Medellin estamos #TrabajandoSinParar por idear estrategias que apoyen a los floricu https://t.co/aZ5K2XnhmS';1;0.5;Negativo
1311040332092649477;|b'#MedellinMeCuida || Debido a la contingencia por la #COVID19, la Escuela para la Inclusion transformo este ano su me https://t.co/9nSJq0In2s'|;0;0; 
1311040320814157825;b'Esta estrategia busca acompanar a personas mayores, indigenas, con discapacidad, LGTBIQ+, exhabitantes de calle, en https://t.co/gamWoxXcv9';1;0.5;Positivo
1311040311922229248;b'#MedellinMeCuida\nBuenas noticias! Seguimos trabajando por la reactivacion economica, por eso la Escuela para la In https://t.co/7jhExhEtU5';1;1.0;Positivo
1311032177455398914;b'Este proyecto contempla el acompanamiento a los profesionales del programa #MedellinMeCuida Salud, para la adecuaci https://t.co/FZju2cIU30';1;1.0;Positivo
1311032111412006912;b'#MedellinMeCuida\nEstablecimos la primera Mesa Intercultural de Salud Indigena, un espacio que busca articular accio https://t.co/tMkGWrFjoe';1;1.0;Positivo
1311029136035635203;b'RT @JuventudMed: Ultimo dia para inscribirte en los diplomados Participacion e incidencia politica y Enfoques e interseccionalidad en la';0;0; 
1311022684604694530;b'La prevencion es la herramienta mas importante para mitigar y reducir riesgos. #TemporadaDeLluvias #PrevenirEsVivir https://t.co/z66gsxugPO';1;0.5;Positivo
1311007948529971201;b'Estas acciones se dan gracias a la articulacion entre las autoridades, @PoliciaMedellin y @FiscaliaCol, con las que https://t.co/2A6q1X2VmU';1;1.0;Negativo
1311007947024207874;b"Tambien se dio la captura de alias 'Vaquero', senalado de ser coordinador del Grupo Delincuencial Comun Organizado https://t.co/6pcWis5h7J";1;1.0;Negativo
1311007943899451393;b'Seguimos trabajando para reducir los indices de delincuencia y brindar espacios seguros para la ciudadania. En labo https://t.co/Hib7ag88X4';1;0.75;Positivo
1311002577782411264;b'#QueHablenLosHechos\nEn #MedellinFuturo ofrecemos alternativas para que las mujeres accedan a la educacion usando la https://t.co/o0IUqETTDv';0;0; 
1310998552886345736;b'#MedellinMeEnamora\nPara cerrar con broche de oro la celebracion del #MesDelPatrimonio, llegamos al Pasaje La Bastil https://t.co/nxmvxJAGBn';1;1.0;Positivo
1310995581020635137;b'Si no te identificas con estos impedimentos, inscribete a #BecasTecnologias en el formulario virtual en https://t.co/V5quaU4HqP';1;1.0;Negativo
1310995577346416640;b'Ten en cuenta que si ya fuiste beneficiario de un programa de la Alcaldia para acceder a la educacion superior, si https://t.co/5sSxm02utG';1;1.0;Positivo
1310985609239056384;b' Emprendedores! Hasta el viernes 2 de octubre estara abierta la convocatoria para el Concurso #CapitalSemilla. Co https://t.co/SBX5L6ns61';1;1.0;Positivo
1310970320900304897;b'Los planes, programas y proyectos de ciudad tienen en cuenta las voces de la infancia y la adolescencia para constr https://t.co/nDUvxlAeLo';0;0; 
1310968654566240257;b'Con la formacion y el desarrollo de competencias sociales y laborales que promovemos desde la inclusion, posibilita https://t.co/JQEABeyHaU';1;1.0;Positivo
1310968470394331137;b'Ciudadanos beneficiarios de la Escuela para la Inclusion nos comparten sus experiencias, aprendizajes y logros form https://t.co/DOUTHdXAlx';1;1.0;Positivo
1310957773660839937;b'#NosMueveLaCultura\nHemos acompanado la reapertura de mas espacios culturales en nuestra ciudad, con estrictas medid https://t.co/rjalTRQNrR';1;0.5;Positivo
1310957509440450561;b'#LePongoElPare\nEn casa tenemos la responsabilidad de educar a nuestros hijos, sobre los peligros de las redes socia https://t.co/Lk9lh5oPfy';1;0.6666666666666666;Positivo
1310939460713017347;b'Seran 100 millones de pesos en premios, distribuidos en las diferentes categorias, que son: mejor medio impreso, m https://t.co/6OuN2Z8kOe';1;0.5;Negativo
1310939129354629121;b'Pueden participar todas las propuestas de personas que hacen parte de medios de comunicacion comunitarios, alterna https://t.co/MUPihFexnu';1;1.0;Negativo
1310938807496323077;b'Con el XI Premio de Periodismo Alcaldia de Medellin 2020 se quiere reconocer la labor de los medios y exaltar las https://t.co/o9OOaTi5rM';1;0.6666666666666666;Positivo
1310934382467862529;b'Con actores sociales, academicos y ciudadanos se hara la socializacion de la politica, que busca que los habitante https://t.co/vT4X85pVWa';0;0; 
1310933627396673539;b'Esta proteccion busca generar equidad en las condiciones de habitabilidad, de acuerdo a como se interviene el terr https://t.co/LSMmxtlmR3';1;1.0;Positivo
1310933433309368326;b'La Politica Publica de Proteccion a Moradores, busca proteger y garantizar las condiciones de vida de los habitant https://t.co/WVw4ap8j7V';1;1.0;Positivo
1310933086566330370;|b'Te interesa trabajar con ellos? visita &gt;&gt; https://t.co/VvwLU3YKAC.\nAmplia esta informacion en &gt;&gt; https://t.co/bAXmqzeZmB\n#ValleDelSoftware'|;1;1.0;Positivo
1310933085190586370;b'Aterriza una nueva compania multinacional lider en software en Medellin! Esta vez, @ForteGroupInc llega a la ciuda https://t.co/kudyLPJPca';1;1.0;Positivo
1310928376404881411;b'https://t.co/se6tcfhM6k';0;0;Neutro
1310928372000796672;b'https://t.co/i3ZnHJHJjj';0;0;Neutro
1310928367189921792;b'Con esta linea estrategica de nuestro Plan de Desarrollo buscamos establecer una transicion ecologica para llevar a https://t.co/vdaCpReMUR';0;0; 
1310927504308424710;b'Ya estamos #AlAire  en #MedellinConecta Radio . Hoy hablamos de la Politica Publica de Proteccion a Moradores, y https://t.co/pByPOGCm40';1;1.0;Positivo
1310927311332663297;b'En esta ocasion llegaremos al @AeropuertoMDE, con la campana #LePongoElPare. Vamos a sensibilizar a pasajeros y emp https://t.co/vbLV1sjt0b';0;0; 
1310912206427631620;b'La #TemporadaDeLluvias es un fenomeno natural inevitable, atienda las recomendaciones de las autoridades. Recuerda https://t.co/pit8amt9kD';1;0.5;Negativo
1310911846254288901;b'Hoy en #MedellinConecta Radio, de 8:00 a 9:00 de la manana, hablaremos de la Politica Publica de Proteccion a Morad https://t.co/tWzlbpIzoL';1;0.5;Positivo
1310731214882570240;b'Acercar Medellin al mar  para mejorar la competitividad economica, es una de nuestras grandes apuestas. Por eso he https://t.co/2pVyZcGczx';1;0.8;Positivo
1310728935970406400;b'#NosMueveLaCultura\nDesde la virtualidad, el Seminario Nacional de Pedagogias y Didacticas de la Musica tendra grand https://t.co/0GdPZ5Kg1u';1;1.0;Positivo
1310716035792859136;b'Es compromiso de todos promover la salud fisica y mental de las personas mayores. Comprender que somos seres en pro https://t.co/uIlRp1Dbuq';1;1.0;Positivo
1310714782874468354;b'Aun tienes tiempo! \n Te invitamos a conocer quienes se pueden inscribir en la convocatoria Habitat y Memorias Ru https://t.co/LL9hC3SLrY';1;1.0;Positivo
1310697992027082754;b'Impactaremos a 32 barrios de la zona y aumentaremos sus espacios publicos. Con esto damos cuenta de una gestion efi https://t.co/rPiaB8tV7J';1;1.0;Positivo
1310697830101798912;b'Nuestro #MetroDeLa80 sera el primero en el pais con tecnologia 4.0 . Ademas, contribuira con la reactivacion econo https://t.co/dzUu9zHzX1';1;1.0;Positivo
1310692818134986752;b'Desde los talleres del @Metrodemedellin, seguimos dando excelentes noticias para consolidar los grandes proyectos d https://t.co/yE0KWuJ37u';1;1.0;Positivo
1310689616111063042;b'En Medellin #ElFuturoSePoneEnMarcha con el #MetroDeLa80 . \nEstos son algunos de los datos mas relevantes de la ob https://t.co/RqmSPG9Qgq';0;0; 
1310685715789873152;b'Si eres estudiante y deseas adquirir nuevos conocimientos para tu vida profesional y laboral, conoce la oferta de c https://t.co/Z1iswv69Xg';1;1.0;Positivo
1310679390884372481;b'Las integrantes de Dulce Aurora, iniciativa ganadora de la categoria Emprendimiento del Concurso Mujeres Jovenes Ta https://t.co/LIxqtg2lA5';1;1.0;Positivo
1310676689542950914;b'Amamos este tipo de iniciativas ! \nSabias que existen zapatos que puedes sembrar luego de terminar su vida util? https://t.co/kBQR8aJoYl';1;1.0;Positivo
1310674893931937803;b'Trabajar por la ciudad es un orgullo, y constituye la responsabilidad de demostrar que Medellin sigue siendo ejempl https://t.co/g5Kws4OngK';1;1.0;Positivo
1310664552309313537;b'#LePongoElPare\nEn Medellin estamos unidos para trabajar por una ciudad en la que ninos, ninas, y adolescentes pueda https://t.co/pbt1QYqMEV';1;1.0;Positivo
1310663058033987587;b'Nuestro #MetroDeLa80 sera una realidad  . Trabajamos fuertemente y llenos de esperanza para consolidar el proyect https://t.co/ivpkt6jQe7';1;1.0;Positivo
1310661979422498819;b'El cine nos puede dejar grandes ensenanzas y emociones. Los invitamos a participar en este evento pensado para gene https://t.co/7mDeED2hFg';1;1.0;Positivo
1310650481895759873;b'#LePongoElPare\nAcompanamos y sensibilizamos a las familias de Medellin, que utilizan las terminales de transporte p https://t.co/fCpWKoCyxJ';1;1.0;Positivo
1310641769126789121;b'Aqui estare con usted alcalde @QuinteroCalle, haciendole seguimiento a cada detalle de este importante proyecto pa https://t.co/e84g5BOSHW';1;1.0;Positivo
1310641763414085633;b'El #MetroDeLa80 es un gran proyecto de todos: del Gobierno Nacional, de la Alcaldia, de la Gobernacion, de las ban https://t.co/toH5KfeGaQ';1;1.0;Negativo
1310641761421864962;b'Hoy vengo con mucha emocion a este encuentro por el valor de la palabra. En meses logramos hacer que este proyecto https://t.co/ZaLEs6RVcO';1;0.6666666666666666;Positivo
1310641755881189376;b'Quiero darle las gracias en nombre de todos los antioquenos, senor presidente @IvanDuque. Sabiamos que podiamos cr https://t.co/hrGdtBHBup';1;0.5;Negativo
1310641751120662528;b'El #MetroDeLa80 va a ser ademas el primer metro del pais con tecnologia 4.0: Biga Data, WiFi, Bluetooth, Internet https://t.co/oengCJ4Enw';1;1.0;Positivo
1310641749296119809;b'El #MetroDeLa80 va a ser antibacterial, antiviral y fungicida. Con un recubrimiento especial, este proyecto lograr https://t.co/5mTFBa4JdQ';1;1.0;Positivo
1310641744531394560;b'Cada ano con el #MetroDeLa80 nos vamos a ahorrar 5 millones de toneladas de CO2. Medellin quiere ser un referente https://t.co/9i8Hdmzt3D';1;1.0;Positivo
1310641742698500096;b'El #MetroDeLa80 va a impactar a mas de un millon de personas en el occidente de la ciudad, una zona que no tenia s https://t.co/dnJm222EQr';0;0; 
1310641738126688256;b'Quiero hacer un reconocimiento al @ConcejoMedellin, porque sus miembros acaban de darle un gran regalo a la ciudad https://t.co/1puoSOEl2c';1;0.5;Positivo
1310641736067227648;b'Muchas, muchas gracias senor presidente @IvanDuque. Su nombre va a quedar para siempre en la historia y la memoria https://t.co/kXkWpQ8ZYw';1;1.0;Negativo
1310641730224619520;b'Este anuncio de hoy, es el mejor ejemplo de construir sobre lo construido, un triunfo para la gestion del alcalde https://t.co/7yOPjxTMlg';1;1.0;Positivo
1310641728219734017;b'Estamos felices! Cada dia avanzamos mas para hacer realidad el sueno del #MetroDeLa80. Hoy nuestro alcalde https://t.co/SIRIY5ax1F';1;1.0;Positivo
1310619301984911360;b'#ElFuturoSePoneEnMarcha  Con presencia del presidente de la Republica, Ivan Duque Marquez, presentamos la aprobacio https://t.co/6hH3Xky01N';1;1.0;Negativo
1310611223516385280;b'No tienes que salir de tu casa para inscribirte a #BecasTecnologias! Completa el formulario en https://t.co/h5yVC6QoGv';0;0; 
1310610180225339394;b'#MedellinMeEnamora\nSabias que el centro de documentacion del Departamento Administrativo de Planeacion cuenta con https://t.co/mEj8ayF7Yp';1;0.5;Positivo
