word;label;value;num
depravado;Negativo;-1;1
depravados;Negativo;-1;1
depravar;Negativo;-1;1
depredador;Negativo;-1;1
depresion;Negativo;-1;1
depresiones;Negativo;-1;1
depresiva;Negativo;-1;1
depresivas;Negativo;-1;1
depresivo;Negativo;-1;1
depresivos;Negativo;-1;1
deprimente;Negativo;-1;1
deprimentemente;Negativo;-1;1
deprimida;Negativo;-1;1
deprimidas;Negativo;-1;1
deprimido;Negativo;-1;1
deprimidos;Negativo;-1;1
deprimir;Negativo;-1;1
derecho;Positivo;1;1
derechos;Positivo;1;1
derrame;Negativo;-1;1
derribar;Negativo;-1;1
derroca;Negativo;-1;1
derrotada;Positivo;1;1
derrotadas;Positivo;1;1
derrotado;Positivo;1;1
derrotados;Positivo;1;1
derrotando;Positivo;1;1
derrotar;Positivo;1;1
derrotare;Positivo;1;1
derrotas;Positivo;1;1
desacelero;Negativo;-1;1
desaconsejable;Negativo;-1;1
desaconsejada;Negativo;-1;1
desaconsejadas;Negativo;-1;1
desaconsejado;Negativo;-1;1
desaconsejados;Negativo;-1;1
desaconsejar;Negativo;-1;1
desacostumbrada;Negativo;-1;1
desacostumbradas;Negativo;-1;1
desacostumbrado;Negativo;-1;1
desacostumbrados;Negativo;-1;1
desacreditada;Negativo;-1;1
desacreditadas;Negativo;-1;1
desacreditado;Negativo;-1;1
desacreditados;Negativo;-1;1
desacreditar;Negativo;-1;1
desacuerdo;Negativo;-1;1
desacuerdos;Negativo;-1;1
desafectar;Negativo;-1;1
desafecto;Negativo;-1;1
desafiante;Negativo;-1;1
desafiar;Negativo;-1;1
desafio;Negativo;-1;1
desafios;Negativo;-1;1
desafortunada;Negativo;-1;1
desafortunadamente;Negativo;-1;1
desafortunadas;Negativo;-1;1
desafortunado;Negativo;-1;1
desafortunados;Negativo;-1;1
desagrada;Negativo;-1;1
desagradaba;Negativo;-1;1
desagradable;Negativo;-1;1
desagradables;Negativo;-1;1
desagradar;Negativo;-1;1
desagradas;Negativo;-1;1
desagrado;Negativo;-1;1
desagrados;Negativo;-1;1
desagues;Negativo;-1;1
desahogar;Negativo;-1;1
desaire;Negativo;-1;1
desajuste;Negativo;-1;1
desalentada;Negativo;-1;1
desalentadas;Negativo;-1;1
desalentado;Negativo;-1;1
desalentador;Negativo;-1;1
desalentadoramente;Negativo;-1;1
desalentados;Negativo;-1;1
desalentar;Negativo;-1;1
desaliento;Negativo;-1;1
desalientos;Negativo;-1;1
desalinea;Negativo;-1;1
desalineada;Negativo;-1;1
desalinear;Negativo;-1;1
desamor;Negativo;-1;1
desanimada;Negativo;-1;1
desanimadas;Negativo;-1;1
desanimado;Negativo;-1;1
desanimados;Negativo;-1;1
desanimo;Negativo;-1;1
desanimos;Negativo;-1;1
desapercibida;Negativo;-1;1
desapercibidas;Negativo;-1;1
desapercibido;Negativo;-1;1
desapercibidos;Negativo;-1;1
desaprensiva;Negativo;-1;1
desaprensivas;Negativo;-1;1
desaprensivo;Negativo;-1;1
desaprensivos;Negativo;-1;1
desaprobacion;Negativo;-1;1
desaprobando;Negativo;-1;1
desaprobar;Negativo;-1;1
desaprovechada;Negativo;-1;1
desaprovechadas;Negativo;-1;1
desaprovechado;Negativo;-1;1
desaprovechados;Negativo;-1;1
desarmar;Negativo;-1;1
desarraigar;Negativo;-1;1
desasosiego;Negativo;-1;1
desastre;Negativo;-1;1
desastrosa;Negativo;-1;1
desastrosamente;Negativo;-1;1
desastrosas;Negativo;-1;1
desastroso;Negativo;-1;1
desastrosos;Negativo;-1;1
desatar;Negativo;-1;1
desatenta;Negativo;-1;1
desatentas;Negativo;-1;1
desatento;Negativo;-1;1
desatentos;Negativo;-1;1
desatino;Negativo;-1;1
desatinos;Negativo;-1;1
desautorizacion;Negativo;-1;1
desautorizar;Negativo;-1;1
desbandada;Negativo;-1;1
descabellada;Negativo;-1;1
descabelladas;Negativo;-1;1
descabellado;Negativo;-1;1
descabellados;Negativo;-1;1
descalificacion;Negativo;-1;1
descalificada;Negativo;-1;1
descalificadas;Negativo;-1;1
descalificado;Negativo;-1;1
descalificados;Negativo;-1;1
descamacion;Negativo;-1;1
descansos;Negativo;-1;1
descarada;Negativo;-1;1
descaradas;Negativo;-1;1
descarado;Negativo;-1;1
descarados;Negativo;-1;1
descaro;Negativo;-1;1
descaros;Negativo;-1;1
descensos;Negativo;-1;1
descomponer;Negativo;-1;1
desconcertada;Negativo;-1;1
desconcertadas;Negativo;-1;1
desconcertado;Negativo;-1;1
desconcertados;Negativo;-1;1
desconcertante;Negativo;-1;1
desconcertantemente;Negativo;-1;1
desconcertar;Negativo;-1;1
desconcierto;Negativo;-1;1
desconciertos;Negativo;-1;1
desconfiable;Negativo;-1;1
desconfiada;Negativo;-1;1
desconfiadas;Negativo;-1;1
desconfiado;Negativo;-1;1
desconfiados;Negativo;-1;1
desconfiando;Negativo;-1;1
desconfianza;Negativo;-1;1
desconocer;Negativo;-1;1
desconocida;Negativo;-1;1
desconocidas;Negativo;-1;1
desconocido;Negativo;-1;1
desconocidos;Negativo;-1;1
desconsiderada;Negativo;-1;1
desconsideradamente;Negativo;-1;1
desconsideradas;Negativo;-1;1
desconsiderado;Negativo;-1;1
desconsiderados;Negativo;-1;1
desconsolada;Negativo;-1;1
desconsoladamente;Negativo;-1;1
desconsoladas;Negativo;-1;1
desconsolado;Negativo;-1;1
desconsolados;Negativo;-1;1
desconsuelo;Negativo;-1;1
desconsuelos;Negativo;-1;1
descontenta;Negativo;-1;1
descontentar;Negativo;-1;1
descontentas;Negativo;-1;1
descontento;Negativo;-1;1
descontentos;Negativo;-1;1
descontrol;Negativo;-1;1
descorazonar;Negativo;-1;1
descortes;Negativo;-1;1
descortesia;Negativo;-1;1
descortesmente;Negativo;-1;1
descreer;Negativo;-1;1
descuartizada;Negativo;-1;1
descuartizadas;Negativo;-1;1
descuartizado;Negativo;-1;1
descuartizados;Negativo;-1;1
descuidada;Negativo;-1;1
descuidadamente;Negativo;-1;1
descuidadas;Negativo;-1;1
descuidado;Negativo;-1;1
descuidados;Negativo;-1;1
descuido;Negativo;-1;1
descuidos;Negativo;-1;1
desden;Negativo;-1;1
desdeñaba;Negativo;-1;1
desdeñar;Negativo;-1;1
desdeño;Negativo;-1;1
desdeños;Negativo;-1;1
desdeñosa;Negativo;-1;1
desdeñosamente;Negativo;-1;1
desdeñosas;Negativo;-1;1
desdeñoso;Negativo;-1;1
desdeñosos;Negativo;-1;1
desdibujando;Negativo;-1;1
deseable;Positivo;1;1
deseables;Positivo;1;1
deseando;Positivo;1;1
desecada;Negativo;-1;1
desecadas;Negativo;-1;1
desecado;Negativo;-1;1
desecados;Negativo;-1;1
desecar;Negativo;-1;1
desecho;Negativo;-1;1
desechos;Negativo;-1;1
desempleados;Negativo;-1;1
desenmarañar;Negativo;-1;1
desentrañada;Negativo;-1;1
desentrañadas;Negativo;-1;1
desentrañado;Negativo;-1;1
desentrañados;Negativo;-1;1
deseoso;Positivo;1;1
deseosos;Positivo;1;1
desequilibrio;Negativo;-1;1
desequilibrios;Negativo;-1;1
desercion;Negativo;-1;1
desesperacion;Negativo;-1;1
desesperada;Negativo;-1;1
desesperadamente;Negativo;-1;1
desesperadas;Negativo;-1;1
desesperado;Negativo;-1;1
desesperados;Negativo;-1;1
desesperanza;Negativo;-1;1
desesperanzada;Negativo;-1;1
desesperanzadas;Negativo;-1;1
desesperanzado;Negativo;-1;1
desesperanzados;Negativo;-1;1
desestabilizacion;Negativo;-1;1
desfallecer;Negativo;-1;1
desfavorable;Negativo;-1;1
desfiladero;Negativo;-1;1
desgarbada;Negativo;-1;1
desgarbadas;Negativo;-1;1
desgarbado;Negativo;-1;1
desgarbados;Negativo;-1;1
desgarradoramente;Negativo;-1;1
desgarron;Negativo;-1;1
desgastes;Negativo;-1;1
desglose;Negativo;-1;1
desgracia;Negativo;-1;1
desgraciada;Negativo;-1;1
desgraciadamente;Negativo;-1;1
desgraciadas;Negativo;-1;1
desgraciado;Negativo;-1;1
desgraciados;Negativo;-1;1
deshecho;Negativo;-1;1
deshechos;Negativo;-1;1
desheredada;Negativo;-1;1
desheredadas;Negativo;-1;1
desheredado;Negativo;-1;1
desheredados;Negativo;-1;1
deshonesta;Negativo;-1;1
deshonestamente;Negativo;-1;1
deshonestas;Negativo;-1;1
deshonestidad;Negativo;-1;1
deshonesto;Negativo;-1;1
deshonestos;Negativo;-1;1
deshonorable;Negativo;-1;1
deshonrar;Negativo;-1;1
deshonrosa;Negativo;-1;1
deshonrosas;Negativo;-1;1
deshonroso;Negativo;-1;1
deshonrosos;Negativo;-1;1
deshumanizacion;Negativo;-1;1
deshumanizar;Negativo;-1;1
desierta;Negativo;-1;1
desiertas;Negativo;-1;1
desierto;Negativo;-1;1
desiertos;Negativo;-1;1
desigual;Negativo;-1;1
desigualdad;Negativo;-1;1
desigualdades;Negativo;-1;1
desilusion;Negativo;-1;1
desilusionada;Negativo;-1;1
desilusionadas;Negativo;-1;1
desilusionado;Negativo;-1;1
desilusionados;Negativo;-1;1
desilusiones;Negativo;-1;1
desinformada;Negativo;-1;1
desinformadas;Negativo;-1;1
desinformado;Negativo;-1;1
desinformados;Negativo;-1;1
desinformar;Negativo;-1;1
desintegracion;Negativo;-1;1
desintegrada;Negativo;-1;1
desintegradas;Negativo;-1;1
desintegrado;Negativo;-1;1
desintegrados;Negativo;-1;1
desintegrarse;Negativo;-1;1
desinteres;Negativo;-1;1
desinteresada;Negativo;-1;1
desinteresadas;Negativo;-1;1
desinteresado;Negativo;-1;1
desinteresados;Negativo;-1;1
desleal;Negativo;-1;1
deslealtad;Negativo;-1;1
deslucida;Negativo;-1;1
deslucidas;Negativo;-1;1
deslucido;Negativo;-1;1
deslucidos;Negativo;-1;1
deslucir;Negativo;-1;1
deslumbrado;Positivo;1;1
deslumbrados;Positivo;1;1
deslumbrante;Positivo;1;1
deslumbrar;Positivo;1;1
deslustre;Negativo;-1;1
desmañada;Negativo;-1;1
desmañadas;Negativo;-1;1
desmañado;Negativo;-1;1
desmañados;Negativo;-1;1
desmentir;Negativo;-1;1
desmontable;Positivo;1;1
desmontables;Positivo;1;1
desmoralizada;Negativo;-1;1
desmoralizadas;Negativo;-1;1
desmoralizado;Negativo;-1;1
desmoralizados;Negativo;-1;1
desmoralizando;Negativo;-1;1
desmoralizar;Negativo;-1;1
desmoronada;Negativo;-1;1
desmoronadas;Negativo;-1;1
desmoronado;Negativo;-1;1
desmoronados;Negativo;-1;1
desmoronandose;Negativo;-1;1
desmoronarse;Negativo;-1;1
desobedecer;Negativo;-1;1
desobediencia;Negativo;-1;1
desobediente;Negativo;-1;1
desolacion;Negativo;-1;1
desolada;Negativo;-1;1
desoladamente;Negativo;-1;1
desoladas;Negativo;-1;1
desolado;Negativo;-1;1
desolados;Negativo;-1;1
desolar;Negativo;-1;1
desorbitada;Negativo;-1;1
desorbitadas;Negativo;-1;1
desorbitado;Negativo;-1;1
desorbitados;Negativo;-1;1
desorden;Negativo;-1;1
desordenada;Negativo;-1;1
desordenadas;Negativo;-1;1
desordenado;Negativo;-1;1
desordenados;Negativo;-1;1
desorganizada;Negativo;-1;1
desorganizadas;Negativo;-1;1
desorganizado;Negativo;-1;1
desorganizados;Negativo;-1;1
desorientados;Negativo;-1;1
desorientar;Negativo;-1;1
despacio;Negativo;-1;1
despecho;Negativo;-1;1
despechos;Negativo;-1;1
despectiva;Negativo;-1;1
despectivamente;Negativo;-1;1
despectivas;Negativo;-1;1
despectivo;Negativo;-1;1
despectivos;Negativo;-1;1
despedidos;Negativo;-1;1
despeja;Positivo;1;1
despiadada;Negativo;-1;1
despiadadas;Negativo;-1;1
despiadado;Negativo;-1;1
despiadados;Negativo;-1;1
despido;Negativo;-1;1
despidos;Negativo;-1;1
despilfarro;Negativo;-1;1
despilfarros;Negativo;-1;1
despistados;Negativo;-1;1
desplazada;Negativo;-1;1
desplazadas;Negativo;-1;1
desplazado;Negativo;-1;1
desplazados;Negativo;-1;1
desplazar;Negativo;-1;1
despojar;Negativo;-1;1
despota;Negativo;-1;1
despotica;Negativo;-1;1
despoticas;Negativo;-1;1
despotico;Negativo;-1;1
despoticos;Negativo;-1;1
despotismo;Negativo;-1;1
despotismos;Negativo;-1;1
despotricar;Negativo;-1;1
despotrico;Negativo;-1;1
despreciable;Negativo;-1;1
despreciada;Negativo;-1;1
despreciadas;Negativo;-1;1
despreciado;Negativo;-1;1
despreciados;Negativo;-1;1
despreciar;Negativo;-1;1
despreciativa;Negativo;-1;1
despreciativas;Negativo;-1;1
despreciativo;Negativo;-1;1
despreciativos;Negativo;-1;1
desprecio;Negativo;-1;1
desprecios;Negativo;-1;1
despreocupacion;Negativo;-1;1
despreocupada;Positivo;1;1
despreocupadas;Positivo;1;1
despreocupado;Positivo;1;1
despreocupados;Positivo;1;1
desprevenida;Negativo;-1;1
desprevenidas;Negativo;-1;1
desprevenido;Negativo;-1;1
desprevenidos;Negativo;-1;1
desproporcionada;Negativo;-1;1
desproporcionadas;Negativo;-1;1
desproporcionado;Negativo;-1;1
desproporcionados;Negativo;-1;1
destaca;Positivo;1;1
destacado;Positivo;1;1
destacados;Positivo;1;1
desteñida;Negativo;-1;1
desteñidas;Negativo;-1;1
desteñido;Negativo;-1;1
desteñidos;Negativo;-1;1
desterrar;Negativo;-1;1
destierro;Negativo;-1;1
destierros;Negativo;-1;1
destino;Positivo;1;1
destinos;Positivo;1;1
destreza;Positivo;1;1
destripar;Negativo;-1;1
destrozada;Negativo;-1;1
destrozadas;Negativo;-1;1
destrozado;Negativo;-1;1
destrozados;Negativo;-1;1
destrozar;Negativo;-1;1
destrozo;Negativo;-1;1
destrozos;Negativo;-1;1
destruccion;Negativo;-1;1
destructiva;Negativo;-1;1
destructivas;Negativo;-1;1
destructivo;Negativo;-1;1
destructivos;Negativo;-1;1
destructor;Negativo;-1;1
destruir;Negativo;-1;1
desunion;Negativo;-1;1
desvalida;Negativo;-1;1
desvalidas;Negativo;-1;1
desvalido;Negativo;-1;1
desvalidos;Negativo;-1;1
desvencijada;Negativo;-1;1
desvencijadas;Negativo;-1;1
desvencijado;Negativo;-1;1
desvencijados;Negativo;-1;1
desventaja;Negativo;-1;1
desventajas;Negativo;-1;1
desventajosa;Negativo;-1;1
desventajosas;Negativo;-1;1
desventajoso;Negativo;-1;1
desventajosos;Negativo;-1;1
desventurada;Negativo;-1;1
desventuradas;Negativo;-1;1
desventurado;Negativo;-1;1
desventurados;Negativo;-1;1
desvergonzada;Negativo;-1;1
desvergonzadamente;Negativo;-1;1
desvergonzadas;Negativo;-1;1
desvergonzado;Negativo;-1;1
desvergonzados;Negativo;-1;1
desverguenza;Negativo;-1;1
desviacion;Negativo;-1;1
desviarse;Negativo;-1;1
deteriorada;Negativo;-1;1
deterioradas;Negativo;-1;1
deteriorado;Negativo;-1;1
deteriorados;Negativo;-1;1
deteriorarse;Negativo;-1;1
deterioro;Negativo;-1;1
deterioros;Negativo;-1;1
detesta;Negativo;-1;1
detestaba;Negativo;-1;1
detestable;Negativo;-1;1
detestablemente;Negativo;-1;1
detestando;Negativo;-1;1
detestar;Negativo;-1;1
detraccion;Negativo;-1;1
detrae;Negativo;-1;1
detraer;Negativo;-1;1
detrimento;Negativo;-1;1
deuda;Negativo;-1;1
deudas;Negativo;-1;1
devaluada;Negativo;-1;1
devaluadas;Negativo;-1;1
devaluado;Negativo;-1;1
devaluados;Negativo;-1;1
devasta;Negativo;-1;1
devastacion;Negativo;-1;1
devastada;Negativo;-1;1
devastadas;Negativo;-1;1
devastado;Negativo;-1;1
devastador;Negativo;-1;1
devastadoramente;Negativo;-1;1
devastados;Negativo;-1;1
devastar;Negativo;-1;1
devota;Positivo;1;1
devotas;Positivo;1;1
devoto;Positivo;1;1
devotos;Positivo;1;1
diablo;Negativo;-1;1
diablos;Negativo;-1;1
diablura;Negativo;-1;1
diabolica;Negativo;-1;1
diabolicamente;Negativo;-1;1
diabolicas;Negativo;-1;1
diabolico;Negativo;-1;1
diabolicos;Negativo;-1;1
diametralmente;Negativo;-1;1
diatriba;Negativo;-1;1
diatribas;Negativo;-1;1
dicha;Positivo;1;1
dichosamente;Positivo;1;1
dictador;Negativo;-1;1
dictatorial;Negativo;-1;1
diestra;Positivo;1;1
diestras;Positivo;1;1
diestro;Positivo;1;1
diestros;Positivo;1;1
difamacion;Negativo;-1;1
difamaciones;Negativo;-1;1
difamar;Negativo;-1;1
difamatoria;Negativo;-1;1
difamatorias;Negativo;-1;1
difamatorio;Negativo;-1;1
difamatorios;Negativo;-1;1
dificil;Negativo;-1;1
dificultad;Negativo;-1;1
dificultades;Negativo;-1;1
dificultar;Negativo;-1;1
difunta;Negativo;-1;1
difuntas;Negativo;-1;1
difunto;Negativo;-1;1
difuntos;Negativo;-1;1
difusa;Negativo;-1;1
difusas;Negativo;-1;1
difuso;Negativo;-1;1
difusos;Negativo;-1;1
digna;Positivo;1;1
dignarse;Negativo;-1;1
dignas;Positivo;1;1
dignidad;Positivo;1;1
dignidades;Positivo;1;1
dignificar;Positivo;1;1
digno;Positivo;1;1
dignos;Positivo;1;1
dilacion;Negativo;-1;1
dilema;Negativo;-1;1
diligencia;Positivo;1;1
diligencias;Positivo;1;1
diligente;Positivo;1;1
diligentemente;Positivo;1;1
diligentes;Positivo;1;1
diluvio;Negativo;-1;1
diluvios;Negativo;-1;1
diminuta;Negativo;-1;1
diminutas;Negativo;-1;1
diminuto;Negativo;-1;1
diminutos;Negativo;-1;1
dinamica;Positivo;1;1
dinamismo;Positivo;1;1
diplomatica;Positivo;1;1
diplomaticas;Positivo;1;1
diplomatico;Positivo;1;1
diplomaticos;Positivo;1;1
direccion;Positivo;1;1
direcciones;Positivo;1;1
discapacitada;Negativo;-1;1
discapacitadas;Negativo;-1;1
discapacitado;Negativo;-1;1
discapacitados;Negativo;-1;1
discola;Negativo;-1;1
discolas;Negativo;-1;1
discolo;Negativo;-1;1
discolos;Negativo;-1;1
disconforme;Negativo;-1;1
disconformidad;Negativo;-1;1
discontinua;Negativo;-1;1
discontinuas;Negativo;-1;1
discontinuidad;Negativo;-1;1
discontinuo;Negativo;-1;1
discontinuos;Negativo;-1;1
discordancia;Negativo;-1;1
discordante;Negativo;-1;1
discorde;Negativo;-1;1
discordia;Negativo;-1;1
discrepante;Negativo;-1;1
discriminacion;Negativo;-1;1
discriminar;Negativo;-1;1
discriminatoria;Negativo;-1;1
discriminatorias;Negativo;-1;1
discriminatorio;Negativo;-1;1
discriminatorios;Negativo;-1;1
discutia;Negativo;-1;1
discutias;Negativo;-1;1
discutible;Negativo;-1;1
discutidor;Negativo;-1;1
discutio;Negativo;-1;1
discutios;Negativo;-1;1
disension;Negativo;-1;1
disensiones;Negativo;-1;1
disentir;Negativo;-1;1
disfavor;Negativo;-1;1
disfruta;Positivo;1;1
disfrutado;Positivo;1;1
disfrutando;Positivo;1;1
disfrutar;Positivo;1;1
disfrutas;Positivo;1;1
disfrute;Positivo;1;1
disgusta;Negativo;-1;1
disgustada;Negativo;-1;1
disgustadamente;Negativo;-1;1
disgustadas;Negativo;-1;1
disgustado;Negativo;-1;1
disgustados;Negativo;-1;1
disgustar;Negativo;-1;1
disgustas;Negativo;-1;1
disgusto;Negativo;-1;1
disgustos;Negativo;-1;1
disidencia;Negativo;-1;1
disidentes;Negativo;-1;1
disimulador;Negativo;-1;1
disimular;Negativo;-1;1
dislocada;Negativo;-1;1
dislocadas;Negativo;-1;1
dislocado;Negativo;-1;1
dislocados;Negativo;-1;1
disminucion;Negativo;-1;1
disminuir;Negativo;-1;1
disminuyendo;Negativo;-1;1
disminuyo;Positivo;1;1
dismir;Positivo;1;1
disociable;Negativo;-1;1
disolucion;Negativo;-1;1
disoluta;Negativo;-1;1
disolutas;Negativo;-1;1
disoluto;Negativo;-1;1
disolutos;Negativo;-1;1
disolvente;Positivo;1;1
disolventes;Positivo;1;1
disonancia;Negativo;-1;1
disonante;Negativo;-1;1
disparates;Negativo;-1;1
dispendiosa;Negativo;-1;1
dispendiosas;Negativo;-1;1
dispendioso;Negativo;-1;1
dispendiosos;Negativo;-1;1
dispensable;Negativo;-1;1
disponible;Positivo;1;1
disponibles;Positivo;1;1
dispuesto;Positivo;1;1
dispuestos;Positivo;1;1
disputa;Negativo;-1;1
disputable;Negativo;-1;1
disputada;Negativo;-1;1
disputadas;Negativo;-1;1
disputado;Negativo;-1;1
disputados;Negativo;-1;1
disputas;Negativo;-1;1
disruptiva;Negativo;-1;1
disruptivas;Negativo;-1;1
disruptivo;Negativo;-1;1
disruptivos;Negativo;-1;1
distanciada;Negativo;-1;1
distanciadas;Negativo;-1;1
distanciado;Negativo;-1;1
distanciados;Negativo;-1;1
distincion;Positivo;1;1
distinciones;Positivo;1;1
distinguida;Positivo;1;1
distinguidas;Positivo;1;1
distinguido;Positivo;1;1
distinguidos;Positivo;1;1
distintivo;Positivo;1;1
distintivos;Positivo;1;1
distorsion;Negativo;-1;1
distorsiona;Negativo;-1;1
distorsionada;Negativo;-1;1
distorsionar;Negativo;-1;1
distraccion;Negativo;-1;1
distraer;Negativo;-1;1
distraida;Negativo;-1;1
distraidas;Negativo;-1;1
distraido;Negativo;-1;1
distraidos;Negativo;-1;1
disturbios;Negativo;-1;1
disuadir;Negativo;-1;1
disuasiva;Negativo;-1;1
disuasivas;Negativo;-1;1
disuasivo;Negativo;-1;1
disuasivos;Negativo;-1;1
divergente;Negativo;-1;1
diversificado;Positivo;1;1
diversificados;Positivo;1;1
diversion;Positivo;1;1
diversiones;Positivo;1;1
divertida;Positivo;1;1
divertidas;Positivo;1;1
divertido;Positivo;1;1
divertidos;Positivo;1;1
divertir;Positivo;1;1
dividida;Negativo;-1;1
divididas;Negativo;-1;1
dividido;Negativo;-1;1
divididos;Negativo;-1;1
divina;Positivo;1;1
divinamente;Positivo;1;1
divinas;Positivo;1;1
divino;Positivo;1;1
divinos;Positivo;1;1
division;Negativo;-1;1
divisiones;Negativo;-1;1
divisiva;Negativo;-1;1
divisivas;Negativo;-1;1
divisivo;Negativo;-1;1
divisivos;Negativo;-1;1
doblada;Negativo;-1;1
dobladas;Negativo;-1;1
doblado;Negativo;-1;1
doblados;Negativo;-1;1
dogmatica;Negativo;-1;1
dogmaticas;Negativo;-1;1
dogmatico;Negativo;-1;1
dogmaticos;Negativo;-1;1
dolencia;Negativo;-1;1
dolida;Negativo;-1;1
dolidas;Negativo;-1;1
dolido;Negativo;-1;1
dolidos;Negativo;-1;1
doliente;Negativo;-1;1
dolor;Negativo;-1;1
dolorida;Negativo;-1;1
doloridas;Negativo;-1;1
dolorido;Negativo;-1;1
doloridos;Negativo;-1;1
dolorosa;Negativo;-1;1
dolorosas;Negativo;-1;1
doloroso;Negativo;-1;1
dolorosos;Negativo;-1;1
dominador;Negativo;-1;1
dorada;Positivo;1;1
doradas;Positivo;1;1
dorado;Positivo;1;1
dorados;Positivo;1;1
dotada;Positivo;1;1
dotadas;Positivo;1;1
dotado;Positivo;1;1
dotados;Positivo;1;1
draconiana;Negativo;-1;1
draconianas;Negativo;-1;1
draconiano;Negativo;-1;1
draconianos;Negativo;-1;1
dragon;Negativo;-1;1
drastica;Negativo;-1;1
drasticamente;Negativo;-1;1
drasticas;Negativo;-1;1
drastico;Negativo;-1;1
drasticos;Negativo;-1;1
drenaje;Negativo;-1;1
drenar;Negativo;-1;1
droga;Negativo;-1;1
dubitable;Negativo;-1;1
dudas;Negativo;-1;1
dudosa;Negativo;-1;1
dudosamente;Negativo;-1;1
dudosas;Negativo;-1;1
dudoso;Negativo;-1;1
dudosos;Negativo;-1;1
duele;Negativo;-1;1
duelo;Negativo;-1;1
duelos;Negativo;-1;1
dulce;Positivo;1;1
dulcemente;Positivo;1;1
dulces;Positivo;1;1
dulzura;Positivo;1;1
dulzuras;Positivo;1;1
durable;Positivo;1;1
durables;Positivo;1;1
duradera;Positivo;1;1
duraderas;Positivo;1;1
duradero;Positivo;1;1
duraderos;Positivo;1;1
duramente;Negativo;-1;1
dureza;Negativo;-1;1
ebullicion;Negativo;-1;1
eclipsar;Positivo;1;1
eclipsare;Positivo;1;1
economico;Positivo;1;1
economicos;Positivo;1;1
edificante;Positivo;1;1
edificantes;Positivo;1;1
edificar;Positivo;1;1
educada;Positivo;1;1
educadas;Positivo;1;1
educado;Positivo;1;1
educados;Positivo;1;1
eficaces;Positivo;1;1
eficacia;Positivo;1;1
eficacias;Positivo;1;1
eficaz;Positivo;1;1
eficazmente;Positivo;1;1
eficiente;Positivo;1;1
eficientemente;Positivo;1;1
eficientes;Positivo;1;1
efigie;Negativo;-1;1
efimera;Negativo;-1;1
efimeras;Negativo;-1;1
efimero;Negativo;-1;1
efimeros;Negativo;-1;1
efusion;Positivo;1;1
efusiva;Positivo;1;1
efusivamente;Positivo;1;1
efusivas;Positivo;1;1
efusividad;Positivo;1;1
efusivo;Positivo;1;1
efusivos;Positivo;1;1
egocentrica;Negativo;-1;1
egocentricas;Negativo;-1;1
egocentrico;Negativo;-1;1
egocentricos;Negativo;-1;1
egoismo;Negativo;-1;1
egoismos;Negativo;-1;1
egoista;Negativo;-1;1
egoistamente;Negativo;-1;1
egolatra;Negativo;-1;1
egotismo;Negativo;-1;1
egotismos;Negativo;-1;1
ejemplar;Positivo;1;1
elacion;Positivo;1;1
electrizante;Positivo;1;1
elegancia;Positivo;1;1
elegancias;Positivo;1;1
elegante;Positivo;1;1
elegantemente;Positivo;1;1
elegantes;Positivo;1;1
elevacion;Positivo;1;1
elevaciones;Positivo;1;1
elevar;Positivo;1;1
eliminacion;Negativo;-1;1
elite;Positivo;1;1
elites;Positivo;1;1
elocuencia;Positivo;1;1
elocuente;Positivo;1;1
elocuentemente;Positivo;1;1
elocuentes;Positivo;1;1
elogiar;Positivo;1;1
elogiosamente;Positivo;1;1
eludir;Negativo;-1;1
embarazosa;Negativo;-1;1
embarazosamente;Negativo;-1;1
embarazosas;Negativo;-1;1
embarazoso;Negativo;-1;1
embarazosos;Negativo;-1;1
embate;Negativo;-1;1
embelesada;Positivo;1;1
embelesadas;Positivo;1;1
embelesado;Positivo;1;1
embelesados;Positivo;1;1
embellecer;Positivo;1;1
emboscada;Negativo;-1;1
embotar;Negativo;-1;1
embrollada;Negativo;-1;1
embrolladas;Negativo;-1;1
embrollado;Negativo;-1;1
embrollados;Negativo;-1;1
embrollar;Negativo;-1;1
embrollo;Negativo;-1;1
embrollos;Negativo;-1;1
embrutecedor;Negativo;-1;1
embrutecer;Negativo;-1;1
emergencia;Negativo;-1;1
eminencia;Positivo;1;1
eminencias;Positivo;1;1
eminente;Positivo;1;1
emocion;Positivo;1;1
emocionada;Positivo;1;1
emocionadas;Positivo;1;1
emocionado;Positivo;1;1
emocionados;Positivo;1;1
emocionante;Positivo;1;1
emocionantemente;Positivo;1;1
emocionantes;Positivo;1;1
emociones;Positivo;1;1
empalagosa;Negativo;-1;1
empalagosas;Negativo;-1;1
empalagoso;Negativo;-1;1
empalagosos;Negativo;-1;1
empaña;Negativo;-1;1
empañada;Negativo;-1;1
empañadas;Negativo;-1;1
empañado;Negativo;-1;1
empañados;Negativo;-1;1
empañar;Negativo;-1;1
empatia;Positivo;1;1
empatica;Positivo;1;1
empaticas;Positivo;1;1
empatico;Positivo;1;1
empaticos;Positivo;1;1
empatizar;Positivo;1;1
empedernida;Negativo;-1;1
empedernidas;Negativo;-1;1
empedernido;Negativo;-1;1
empedernidos;Negativo;-1;1
empeñado;Negativo;-1;1
empeoramiento;Negativo;-1;1
empeorar;Negativo;-1;1
empequeñecer;Negativo;-1;1
empinada;Negativo;-1;1
empinadas;Negativo;-1;1
empinado;Negativo;-1;1
empinados;Negativo;-1;1
empobrecer;Negativo;-1;1
empobrecida;Negativo;-1;1
